Mouse Action,Traveled Distance,Elapsed Time,length_of_line,largest_deviation,User
3,139.5135529,2.121,131.1373326,4.910882258,7
2,526.1523075,3.089,481,55.61538462,7
2,336.2361368,0.765,287.7846417,42.9557322,7
2,1009.264997,0.89,770.2084134,237.7382496,7
2,701.0523924,2.574,104.890419,326.6742599,7
2,1235.800399,2.309,1134.739618,63.17925177,7
2,406.1204771,2.48,279.5084972,44.04159488,7
1,204.1442373,14.118,81.0246876,30.65732277,7
3,107.2567563,1.841,82.60750571,6.924310268,7
2,178.7764815,0.453,176.1476653,8.87891416,7
2,4504.262616,9.61,454.2158077,641.3383133,7
2,312.3368118,1.373,4.123105626,121.7528838,7
2,764.993128,0.827,729.0061728,24.11913733,7
2,316.8869174,0.64,122.1147002,113.5326048,7
2,1206.560353,4.4,279.3510336,143.0279297,7
2,54.45917589,4.68,53,4.377358491,7
1,52.81828451,0.561,49.81967483,6.162224082,7
3,53.24552312,0.718,51.35172831,2.044721832,7
2,28.37894006,0.281,28.28427125,0.424264069,7
1,33.37520146,0.453,28.86173938,5.820855001,7
3,55.23606798,1.482,54,1,7
1,1086.006879,6.833,298.0771712,262.6333298,7
2,285.5511828,0.655,261.1225766,55.98903087,7
1,417.0480843,1.185,341.3971295,34.16548938,7
3,558.9917607,7.878,26.92582404,243.6322837,7
5,1347.491094,5.008,608.6123561,89.46581425,7
1,393.819452,4.025,218.2200724,28.28337436,7
1,656.4577206,0.874,584.0154108,99.9699647,7
3,389.0208109,2.964,243.1008021,12.81361465,7
1,1701.682621,12.558,622.1422667,69.00833185,7
3,402.7467142,1.904,396.0807998,14.32031041,7
2,1651.926396,2.652,522.5868349,500.822031,7
2,281.6080862,1.295,258.3215051,42.03289229,7
1,18.89292223,0.531,5.830951895,2.572478777,7
3,124.6637935,2.45,81.0246876,11.2188029,7
2,144.2879788,0.358,144.222051,1.386750491,7
2,261.7426317,1.826,60.5309838,39.58303417,7
1,357.9144689,2.215,2.828427125,56.56854249,7
3,97.24879549,1.482,91.00549434,5.153534997,7
2,249.6919903,2.886,219.020547,34.07899443,7
1,340.5843519,1.887,91.41115906,42.358067,7
3,161.2966771,2.917,142.0140838,5.154418353,7
1,287.3574485,1.061,181.6204834,13.84755702,7
3,32.53731919,2.278,29.15475947,0.994691794,7
2,248.1515864,2.184,179,63,7
2,542.3640011,1.498,444.6481755,65.39102509,7
1,485.2267586,0.765,459.7357937,39.42481801,7
3,507.1688605,2.933,499.0160318,16.44436146,7
2,36.74947228,0.499,35.73513677,2.462562283,7
2,432.8952854,2.917,43.01162634,22.38929522,7
2,152.0278217,2.012,142.3516772,16.85965383,7
1,256.5103679,1.498,16.1245155,58.54439473,7
3,133.8021921,2.48,122.0163923,2.06529627,7
2,296.004763,0.889,284.1126537,26.96113637,7
1,33.8158066,0.499,30.14962686,4.278659918,7
3,145.2909723,1.872,140.0321392,4.520390846,7
2,451.8080752,2.168,87.09764635,81.20770533,7
2,1473.761028,1.388,558.0689922,629.139058,7
2,2018.107169,9.36,118.2285921,488.1221958,7
2,245.1753833,1.217,108.0046295,73.47833176,7
1,182.9300605,0.702,156.7737223,14.10950743,7
2,13.77338717,0.358,12.08304597,1.489690599,7
2,8.064495102,0.39,7.071067812,0.707106781,7
2,605.475083,8.221,299.300852,77.07295134,7
2,91.7917995,0.577,88.60022573,4.954840649,7
2,260.0762384,0.827,255.0019608,12.21167081,7
2,246.0243609,0.826,224.8910847,5.389275441,7
2,246.965015,0.858,236.6114959,14.8386704,7
2,668.983654,0.889,658.3350211,39.12901361,7
2,851.6036121,1.825,180.3690661,230.5495111,7
5,1203.040343,2.902,658.9271583,225.9141972,7
2,919.2315222,9.048,648.7603564,93.53993259,7
2,3483.095269,3.167,753.1885554,965.8537623,7
2,480.4533835,0.921,298.8143236,72.05477883,7
2,474.8472498,1.747,303.4616945,84.3467247,7
2,521.9426968,0.874,508.7592751,25.20248893,7
2,1061.252721,2.153,912.6056103,116.2528466,7
5,407.7481121,1.529,156.3873396,80.74822443,7
2,757.131276,1.669,503.1947933,153.7972988,7
2,762.6943903,1.404,469.9457415,231.6246119,7
1,659.9503756,6.302,418.1506905,39.41162928,7
1,48.15124699,0.078,47.80167361,1.025068712,7
2,82.16086983,0.951,41.23105626,21.29462788,7
2,544.1955592,1.279,507.6662289,16.00460999,7
2,859.3355461,1.295,597.6495629,203.8468821,7
2,471.969864,1.607,198.2372316,43.75061097,7
2,1369.524492,1.7,315.1586902,388.0933758,7
2,446.7839214,0.843,324.1681662,110.0940923,7
2,999.2017723,3.978,769.3334778,139.7339426,7
2,456.80147,1.638,186.0779407,48.58179303,7
5,189.8897052,2.621,66.49060084,23.55220107,7
2,937.795851,2.106,212.2498528,166.5961109,7
2,560.5586876,0.967,460.3172819,20.2164906,7
2,11.41421356,2.948,3.16227766,3.794733192,7
2,842.4705708,1.544,456.9387267,313.1885997,7
2,726.6510122,3.385,626.1150054,86.96804825,7
2,194.7674203,1.653,11.04536102,14.39518362,7
2,741.4161918,1.7,618.4698861,118.1722856,7
2,914.0813621,1.623,591.9206028,162.5184181,7
2,459.8973855,1.248,217.2487054,171.6097683,7
2,1893.824322,5.944,231.57936,388.4888532,7
2,692.273421,0.983,654.8014966,76.17728465,7
2,252.3563891,0.968,183.4393633,44.65780874,7
2,374.4182084,0.421,371.845398,15.22406901,7
2,184.8478283,0.64,153.4438008,14.56559332,7
2,381.802389,2.402,137.2953022,71.88883992,7
2,501.1628479,2.527,170.9502852,65.85540345,7
2,175.4739128,0.733,155.3962677,34.49246292,7
2,578.9006672,1.216,343.2098483,59.20284659,7
2,714.3729307,1.653,425.828604,94.22100728,7
2,1374.619157,9.781,221.183182,297.2830005,7
2,568.6086178,2.871,296.3798239,72.0865534,7
2,213.5988934,0.764,174.4706279,17.8826662,7
2,610.4285165,2.464,182.3321146,185.2992276,7
1,932.381636,13.463,197.5904856,180.4186061,7
3,123.764236,1.669,123,3,7
2,153.7439958,0.593,105.9056184,24.3235443,7
2,441.04127,7.191,271.1549373,119.120088,7
4,83.61187447,0.624,78.79086241,5.482869292,7
2,236.9039809,0.78,235.0531855,5.934827036,7
2,211.8895593,0.734,205.6501884,8.606848423,7
2,221.5193669,0.67,214.2195136,9.406239265,7
2,2837.543521,3.744,652.0122698,850.3091516,7
2,516.3940318,2.433,503.7747513,40.39503756,7
2,1315.388086,1.888,857.0093348,165.4030992,7
2,839.9536091,6.178,541.2522517,133.6678042,7
4,607.2223736,0.905,525.9239489,132.3461313,7
2,98.8587782,1.014,10,28.4,7
2,695.9818081,1.17,599.7307729,107.0013461,7
2,234.1925702,1.06,211.6341182,34.06350573,7
2,522.5522337,0.951,308.35045,130.3062798,7
2,638.4351822,1.467,333.3256666,64.68148769,7
2,835.9529102,1.092,772.1619001,129.3770128,7
1,781.1439193,4.259,594.8613284,59.22724897,7
2,42.42366871,0.562,24.16609195,11.08991891,7
2,1052.448081,2.543,628.8282754,132.1696292,7
1,2134.527881,4.961,587.9455757,117.8476425,7
2,159.234586,0.609,150.7116452,11.77745753,7
2,503.5610757,1.248,488.9590985,48.77095052,7
2,1205.113763,2.309,865.130048,204.9009862,7
1,509.1069122,3.198,362.9325006,38.44241003,7
1,8.828427125,0.187,7.211102551,0.832050294,7
1,13.3137085,0.171,12.72792206,0.707106781,7
4,173.0889915,0.718,166.2437969,9.413885086,7
2,603.3845688,1.779,506.4118877,139.7992459,7
2,905.7893053,1.623,590.7021246,118.7282,7
2,410.3755119,1.108,212.4241041,140.0029442,7
2,2482.863073,5.648,483.132487,559.4345387,7
2,475.0246296,2.247,264.0170449,21.83949904,7
1,556.1109319,1.357,354.0692023,12.44671937,7
3,718.4066909,2.309,705.0453886,23.35168808,7
1,2383.551277,41.777,298.4292211,548.3980403,7
1,45.24025692,0.093,45.17742799,0.885397903,7
2,621.8635529,1.03,557.5123317,48.57291662,7
2,3483.813328,7.238,660.3271916,554.4160602,7
2,494.2466702,1.108,328.1981109,29.41211323,7
2,887.3660157,1.419,781.3609921,163.9447084,7
2,836.8680703,5.491,627.8232235,75.16606304,7
2,699.2814848,1.42,623.7507515,106.1722168,7
2,558.5518145,2.418,394.2144087,74.95667168,7
2,2604.109155,7.426,421.9253488,181.8212634,7
2,256.8562974,1.108,119.5700631,30.22495686,7
5,567.0966835,3.541,67.23094526,217.5188813,7
2,148.5561572,1.716,67.35725648,17.71152898,7
2,884.3343814,2.044,681.3882887,119.874382,7
2,1684.932514,4.789,197.3068676,324.8949253,7
2,1054.439212,2.558,515.0262129,141.278246,7
2,812.7303627,2.153,332.6153935,86.15656569,7
1,183.7127381,0.531,173.0462366,8.454387849,7
2,1175.174754,1.934,551.7979703,188.1703188,7
2,1615.479198,8.549,766.0417743,370.4445495,7
2,447.6390049,0.686,446.1714917,10.05667122,7
2,1535.994149,6.397,674.3411599,311.9548568,7
2,54.70500269,0.499,52.77309921,3.732962493,7
2,667.4209178,1.513,391.7256693,207.3645062,7
2,927.028681,1.404,433.2585833,220.1156623,7
2,328.3625032,2.137,320.3700985,29.63447602,7
2,672.8430721,3.697,416.6017283,63.7995433,7
1,48.855346,0.187,45.607017,5.613171324,7
2,307.8756506,0.687,293.3393939,23.46769695,7
2,519.2491155,0.765,505.6925944,36.69422927,7
2,1076.634459,12.277,630.9136232,197.1046359,7
2,945.6502014,1.857,178.9972067,185.8688223,7
2,1114.736253,4.321,194.5507646,167.9253231,7
2,414.7051302,1.373,183.5347379,87.56925358,7
2,622.7124959,2.48,79.92496481,127.7948639,7
1,1526.417508,4.493,115.3949739,183.3182095,7
3,175.6987111,0.592,166.7693017,8.670660517,7
2,990.970653,1.233,608.710933,332.241445,7
2,477.7893107,2.075,135.8013255,123.6659505,7
5,1132.232867,2.45,546.3863102,99.20270509,7
1,1131.233029,1.841,280.5084669,178.1265306,7
3,168.4931586,0.671,167.0478973,3.7534145,7
2,1033.457365,1.95,945.3216384,127.4264706,7
2,2322.926576,4.274,1144.814395,564.253911,7
2,590.8296932,1.233,468.1879964,39.81306685,7
2,645.7458384,1.264,358.5038354,150.5283756,7
2,461.3929437,1.295,174.3473544,73.39945043,7
2,252.9941034,1.186,223.8057193,12.00148061,7
2,422.0615955,1.311,270.756348,65.36134842,7
2,8,0.453,7.071067812,0.707106781,7
2,1523.233339,2.325,359.6720729,156.7427784,7
2,1502.733291,2.106,631.0507111,126.4953808,7
2,501.5642471,1.373,103.7689742,151.9529332,7
2,274.7716329,1.342,178.600112,21.2653842,7
2,406.2180756,0.921,246.4183435,52.10245235,7
2,347.0973592,1.544,285.7708873,43.2199379,7
2,47.19808165,0.609,44.28317965,5.035772087,7
5,685.6049276,4.727,121.0165278,119.2812276,7
2,477.669453,1.248,86.02325267,148.7969776,7
2,226.1015965,0.951,197.6486782,26.17776171,7
2,1436.468468,4.68,732.1666477,316.225822,7
2,356.9165382,0.796,326.9740051,54.09604349,7
2,1094.310431,1.903,690.7568313,261.7549213,7
2,39.58522282,0.718,36.87817783,2.711630723,7
2,396.0790723,1.263,324.9815379,42.46087359,7
2,245.5910067,2.777,226.737734,14.042656,7
2,387.7862559,0.764,376.6337744,30.91066387,7
2,218.2493137,1.092,210.2189335,9.799307635,7
2,250.8371079,1.653,101.0049504,58.0961624,7
2,495.2776978,2.449,205.002439,29.66793971,7
2,652.8752398,1.623,470.9670901,185.5310102,7
1,1050.775245,5.039,32.38826948,178.6449259,7
3,116.7929971,1.841,108.78419,3.355266973,7
2,153.1891125,0.468,150.9867544,3.258563985,7
1,29.59455345,0.5,25.01999201,4.436452257,7
3,128.0101862,2.184,118.1058847,4.123418585,7
2,3949.646788,272.487,238.0084032,710.7900297,7
1,3239.372929,5.522,178.465683,289.0751832,7
4,3296.082699,6.318,1135.066958,475.6318524,7
2,666.7064018,1.17,166.6433317,204.2205929,7
2,477.9055791,2.574,187.7684745,69.7987244,7
2,469.1317686,0.686,326.0751447,54.52424169,7
2,1016.481499,1.389,790.611156,127.2876043,7
2,374.4972437,1.794,99.04544412,122.3377825,7
2,120.1691048,1.295,111.7318218,14.48110282,7
2,338.5889673,4.883,239.2530042,37.67977765,7
2,379.1144684,1.201,299.5479928,75.29010556,7
2,768.7485596,2.699,79,273,7
2,281.0458014,7.27,97,105.7010309,7
5,407.3402086,1.654,146.2190138,93.68138687,7
2,660.972645,1.809,488.8292135,92.95066404,7
5,1078.215202,2.636,727.303238,201.442799,7
2,487.7682222,1.529,395.456698,78.54462993,7
2,79.00148834,0.78,76.89603371,4.096440152,7
1,51.77654924,0.593,33.13608305,13.58036191,7
3,121.470033,1.778,117.5159564,5.999185318,7
2,322.0886804,0.858,282.2552037,48.93443884,7
2,14,1.108,10.19803903,2.157277487,7
2,65.81523956,0.904,2.236067977,4.024922359,7
2,283.7204391,1.217,12.04159458,33.21819194,7
2,427.5172865,1.357,18.43908891,173.1105053,7
2,269.5452969,0.983,233.0021459,42.47600365,7
2,142.1998144,1.108,135.6023599,6.047092402,7
5,613.2757531,7.363,63.78871374,84.45067606,7
2,400.7532806,2.449,93.68030743,142.7407784,7
4,49.02316608,0.546,43.27817002,6.21560477,7
2,167.9784145,2.028,142.126704,27.36994449,7
2,417.5882363,0.89,349.0014327,96.30906023,7
1,460.2595621,1.295,47.38143096,61.28983319,7
1,88.06341589,0.374,84.97058314,8.94427191,7
1,50.33110647,0.203,49.47726751,2.9104275,7
2,240.7929935,0.967,200.3521899,26.81278404,7
2,557.1560703,7.582,360.3512176,96.03963665,7
1,72.99975491,0.608,47.5394573,20.69859557,7
3,21.41421356,0.562,20.09975124,1.293548347,7
2,418.1903129,3.104,311.2378512,80.0320395,7
5,400.7879152,1.014,363.7856512,37.04379201,7
5,431.4699496,2.59,366.2308015,45.7443774,7
5,574.2028521,1.092,486.9270993,98.454163,7
5,469.1008306,2.995,176.102243,165.7105526,7
5,202.6236282,1.108,174.7483906,40.22354642,7
5,162.7413471,1.123,160,9,7
1,631.5511259,2.933,441.2754242,71.50636149,7
3,165.4898108,0.811,164.0487732,2.608980193,7
5,1408.285554,2.387,216.0370339,82.57843427,7
2,1279.747583,2.73,36.01388621,127.8951117,7
2,1132.979438,2.589,693.002886,34.39668215,7
2,2102.151525,6.52,317.370446,219.7999243,7
2,391.1904529,1.716,143.7532608,92.02573857,7
2,877.4951846,1.279,650.60664,198.5731348,7
2,120.5857452,1.139,111.2205017,11.55362528,7
2,484.456884,1.03,354.8436275,104.5023698,7
1,937.1693089,1.591,64.88451279,164.4614337,7
1,19.18760073,0.374,18.38477631,1.359820733,7
1,444.1560623,1.56,141.8908031,75.96686865,7
2,165.5275558,0.952,161.2761607,6.008327554,7
1,496.7602339,10.14,468.0042735,8.427273475,7
3,64.74201628,3.136,35.0142828,1.599347338,7
2,539.4934075,2.589,338.6812661,131.6636155,7
5,1099.782817,4.571,437.4025606,112.2787209,7
2,232.0439226,1.684,178.7176544,53.73839552,7
1,660.9954551,7.801,125.6065285,93.29132921,7
5,291.3804721,1.888,223.3942703,75.0153528,7
1,519.3526285,4.337,169.3576098,158.0265571,7
1,230.6447241,2.402,85.70880935,21.31636192,7
2,701.4459816,1.981,665.940688,53.2885295,7
2,1467.305942,2.34,543.3691195,296.4596151,7
1,138.4927354,3.245,4.123105626,21.82820625,7
3,93.52882594,1.654,90.13878189,4.714951668,7
2,254.338132,1.186,172.800463,29.27075491,7
2,79.63816021,0.686,47.85394446,4.910775959,7
1,94.29334295,1.467,20.61552813,17.55957925,7
1,31.37992677,0.094,31.04834939,1.159481928,7
2,178.5991689,0.967,157.1146079,11.33567416,7
1,356.866346,0.39,280.8558349,45.00529606,7
1,385.1227882,2.855,81.98780397,78.88978222,7
1,163.4908248,1.482,86.45229899,58.50625211,7
2,481.7320066,1.498,294.8372432,36.83727293,7
2,117.350355,2.636,85.32877592,17.96580325,7
2,51.02393474,0.718,41.34005322,9.820983971,7
2,150.991888,2.184,124.7798061,24.64341064,7
2,46.16645941,0.531,44.40720662,4.053396142,7
1,117.8244224,1.56,103.2327467,13.19348795,7
1,54.17111377,0.25,49.92995093,6.669343626,7
2,136.7909637,1.108,124.3382483,18.22448064,7
1,169.3139863,1.887,75.45197148,62.92744784,7
1,39.66562126,0.484,33.42154993,6.313291885,7
1,638.0143962,1.762,300.7341018,95.67588054,7
1,854.6681444,1.17,48.37354649,143.6322227,7
1,29.57649122,0.156,29,1,7
2,249.178673,1.466,228.9497762,21.71218546,7
5,31.50447322,0.702,22.09072203,10.32107505,7
2,292.9082693,0.874,272.4701819,21.43353801,7
4,455.939369,1.373,112.9291813,92.42075321,7
2,10.24264069,0.967,7.615773106,2.494822224,7
2,565.0034651,14.461,260.1095923,41.90925796,7
1,158.3834449,1.248,100.5683847,11.03726587,7
3,23.64911064,0.452,22.56102835,1.329726622,7
2,161.579906,0.796,127.5813466,4.028802123,7
1,40.77338717,0.374,39.20459157,1.173331953,7
1,25.00945514,0.265,23.53720459,1.019662293,7
1,33.15298245,0.78,32.06243908,1.559457154,7
2,631.5196697,2.402,469.012793,45.78339935,7
5,660.1200711,1.81,448.3413878,135.416898,7
2,550.9004935,1.669,359.9124894,110.7602575,7
2,460.3729078,5.273,250.906357,76.4747463,7
2,30.14231094,0.639,28.86173938,1.940285,7
1,96.69348668,0.983,15.23154621,40.17976846,7
1,75.6776273,1.56,29.83286778,16.08963656,7
1,93.11035102,0.78,40.31128874,22.07818276,7
1,1034.664873,1.528,902.3463858,52.71589796,7
3,86.92911421,0.687,81.78630692,4.352806887,7
1,155.9713759,0.484,102.5280449,41.08144267,7
3,177.6881532,1.747,159.0031446,1.245258391,7
2,509.3431956,3.042,137.6117728,113.0499207,7
1,52.42025807,1.903,24.59674775,4.472135955,7
3,169.9681111,2.73,162.9969325,3.312945782,7
5,1214.352305,4.586,387.31899,130.5797064,7
1,479.8900033,1.279,364.8026864,32.20096901,7
2,318.8060663,2.73,135.4474068,33.42994974,7
1,284.306104,2.106,90.02777349,39.86547552,7
3,67.86064498,0.936,66.48308055,1.413893568,7
2,409.5148845,1.513,108.3420509,37.48313757,7
2,143.3603529,5.023,46.14108798,17.57652529,7
1,53.32773667,0.827,6.08276253,1.972787848,7
3,165.0980527,1.591,144.0138882,4.62455398,7
2,52.48037475,0.281,52.0096145,1.345904996,7
1,11.25583282,0.219,10.77032961,0.742781353,7
3,194.1763897,3.229,188.0425484,7.040959673,7
2,72.2828764,0.749,69.26037828,4.7646289,7
1,77.50413386,2.262,72.11102551,5.547001962,7
3,65.0644951,1.857,60.00833275,1.016525492,7
2,213.1929728,1.06,198.4263087,29.71380175,7
2,630.8002766,2.029,474.0854353,63.00763064,7
2,387.9539515,1.061,342.4733566,43.04568433,7
2,446.9450303,13.775,209.4039159,73.50865399,7
2,351.1586684,1.934,340.3762624,23.0333336,7
2,392.6838028,1.279,173.9540169,144.0265677,7
2,512.0476419,1.092,352.0908974,94.13478238,7
1,9.414213562,0.187,7.211102551,0.832050294,7
1,158.9452941,0.484,70.72481884,30.42779091,7
2,888.7176617,2.574,820.3243261,24.80726141,7
2,1142.650499,2.262,897.5795229,224.2508824,7
2,375.8442413,1.466,332.7281172,48.18348426,7
2,1562.055899,1.919,378.9577813,195.4149081,7
2,846.9217445,1.264,769.860377,131.7745438,7
2,292.10436,0.811,219.4948747,68.41617611,7
2,887.4113517,4.977,53.66563146,275.0363612,7
5,12.52145126,0.67,12.36931688,0.48507125,7
1,877.5763448,2.184,421.8257934,110.408137,7
1,746.3210902,0.624,728.9451283,46.39032307,7
2,1368.903042,2.574,1157.476998,184.1824939,7
2,2218.828807,8.158,1104.818537,301.9391771,7
3,621.3154458,0.936,619.1817181,5.862576194,7
2,3883.853556,31.933,719.40531,967.34899,7
2,539.8007208,1.529,8.94427191,127.9030883,7
2,1158.325661,3.354,724.033839,116.8260314,7
2,1346.110241,3.65,305.4734031,195.8664794,7
2,360.0297649,0.905,299.347624,42.71622346,7
2,451.9158746,1.046,149.8432514,94.69228587,7
1,302.2060442,0.593,189.066126,43.56147859,7
2,198.6613327,1.108,191.0183237,17.56899513,7
2,793.200629,2.059,705.4395793,132.131798,7
2,744.0445354,0.717,717.2063859,66.57916178,7
2,267.9413128,0.811,140.8687332,25.14397566,7
1,918.9202748,1.029,313.0143767,39.69146763,7
2,303.5358336,2.215,261.3694703,35.99502264,7
2,473.5286659,1.623,76.15773106,153.2871297,7
2,170.5119954,2.044,112.3610253,7.395802931,7
2,665.5043302,1.467,286.3721355,206.5354574,7
2,103.6477913,0.64,94.70480452,5.015585032,7
2,247.3197658,0.905,239.1338537,10.26621686,7
2,340.334447,1.061,209.3442142,6.725765055,7
2,222.8002121,1.076,216.2313576,9.323347097,7
2,2512.880135,2.559,976.0368845,363.0518535,7
2,1750.389725,1.607,877.2736175,522.7764643,7
2,295.1637794,1.295,228.6153976,50.22408868,7
2,1027.400657,1.373,762.8905557,109.886011,7
2,3017.263492,5.179,99.24716621,1118.722118,7
2,212.1547901,1.264,170.4230031,25.86505295,7
5,5,0.499,5,0,7
2,613.4744151,0.936,499.5327817,126.4381484,7
2,527.6186283,1.357,450.2899066,56.4502993,7
1,2307.924053,8.767,1217.312614,390.7254345,7
3,517.1163111,1.311,495.0494925,22.21596056,7
2,1623.514708,1.825,861.0005807,381.7802303,7
2,757.6667437,0.999,654.7824066,96.13575344,7
2,806.2776405,1.419,589.5125105,116.3588538,7
2,243.6969026,2.652,193.217494,47.95114462,7
1,529.1918689,1.419,281.7534383,51.72962604,7
3,58.62427172,1.716,51.86520992,3.451253746,7
2,99.76924228,0.578,41.97618372,41.69030733,7
2,2365.89942,9.142,227.378539,201.2590995,7
5,358.9219213,1.56,256.9435736,47.0920515,7
2,487.2532944,1.467,416.2655403,81.63298836,7
2,466.4692063,1.28,453.7488292,21.84468446,7
1,785.1010257,6.615,572.22548,94.72839273,7
4,53.82344827,0.562,46.14108798,5.049729215,7
2,847.8193809,1.107,617.5443304,141.6206023,7
2,551.0904578,2.418,396.868996,56.4695157,7
2,10.47870866,0.28,9.848857802,1.116880782,7
2,564.4845052,8.175,422.2712398,83.81816392,7
2,905.7459056,8.393,1,183,7
2,443.1990749,2.434,239.8416144,110.189385,7
2,18.30056308,1.107,8.062257748,1.36438208,7
2,554.9252997,2.028,9.219544457,202.1791867,7
2,25.72796877,0.905,10.29563014,8.644444175,7
2,373.1050964,1.357,40.26164428,35.86540058,7
2,55.549103,0.562,12.16552506,5.425166581,7
2,136.031576,0.733,133.1840831,10.35409013,7
2,188.7907642,1.139,92.59049627,35.18719665,7
2,117.3776526,0.717,114.9782588,4.748723851,7
3,11.65685425,0.327,10,1.6,7
2,510.1031041,1.903,263.0019011,86.32637217,7
1,376.2990499,1.419,225.5038802,55.03231247,7
1,6,0.156,4.472135955,0.447213595,7
2,442.805452,0.999,398.704151,51.97839037,7
2,4635.283029,169.932,21.58703314,430.906829,7
5,740.8904502,1.31,478.0481147,66.76733788,7
5,518.0142131,1.388,507.7647093,16.19844753,7
1,529.0695484,1.294,107.6150547,118.7008642,7
2,478.9078722,1.498,446.0773476,27.16345061,7
5,602.914222,1.31,516.6236541,18.83382598,7
2,1063.110188,4.883,528.0246206,59.55025347,7
5,610.9411097,1.591,564.561777,36.74000056,7
